CustomerID,TotalGastado,NumCompras,ProductosDistintos,TicketMedio,Cluster_ID,Segmento
16891.0,742.43,5,166,148.486,2,Recurrentes
16892.0,518.19,5,87,103.638,2,Recurrentes
16893.0,145.93,1,44,145.93,1,Ocasionales
16895.0,202.27,1,57,202.27,1,Ocasionales
16897.0,289.78,2,37,144.89,1,Ocasionales
16898.0,501.03000000000003,3,150,167.01000000000002,2,Recurrentes
16899.0,1271.06,6,80,211.84333333333333,2,Recurrentes
16900.0,887.11,3,78,295.7033333333333,2,Recurrentes
16902.0,1706.88,1,43,1706.88,2,Recurrentes
16903.0,363.2,1,50,363.2,1,Ocasionales
16905.0,3037.6,7,117,433.9428571428571,0,VIP / Premium
16906.0,559.59,4,74,139.8975,1,Ocasionales
16907.0,928.76,5,89,185.752,2,Recurrentes
16909.0,379.14,1,18,379.14,1,Ocasionales
16910.0,1508.96,8,318,188.62,0,VIP / Premium
16912.0,2555.58,11,88,232.32545454545453,2,Recurrentes
16913.0,113.44,1,8,113.44,1,Ocasionales
16914.0,183.76,1,25,183.76,1,Ocasionales
16915.0,621.6800000000001,6,46,103.61333333333334,1,Ocasionales
16916.0,562.41,2,129,281.205,2,Recurrentes
16917.0,391.52,1,9,391.52,1,Ocasionales
16918.0,1068.82,6,97,178.13666666666666,2,Recurrentes
16919.0,2592.25,11,141,235.6590909090909,0,VIP / Premium
16921.0,154.18,1,50,154.18,1,Ocasionales
16924.0,829.89,3,69,276.63,1,Ocasionales
16926.0,230.25,1,14,230.25,1,Ocasionales
16927.0,543.05,3,5,181.01666666666665,1,Ocasionales
16928.0,2814.7,17,69,165.5705882352941,0,VIP / Premium
16929.0,1295.39,7,51,185.0557142857143,2,Recurrentes
16930.0,378.89,3,47,126.29666666666667,1,Ocasionales
16932.0,150.23000000000002,1,44,150.23000000000002,1,Ocasionales
16933.0,563.23,2,42,281.615,1,Ocasionales
16934.0,931.03,2,59,465.515,1,Ocasionales
16936.0,261.9,1,56,261.9,1,Ocasionales
16938.0,2711.6800000000003,4,212,677.9200000000001,0,VIP / Premium
16940.0,3049.88,3,226,1016.6266666666667,0,VIP / Premium
16942.0,1904.99,9,159,211.66555555555556,2,Recurrentes
16943.0,816.73,3,23,272.24333333333334,1,Ocasionales
16945.0,4345.5,19,137,228.71052631578948,0,VIP / Premium
16947.0,406.48,1,21,406.48,1,Ocasionales
16948.0,435.02,3,15,145.00666666666666,1,Ocasionales
16949.0,1286.27,6,57,214.37833333333333,2,Recurrentes
16950.0,1178.56,3,39,392.8533333333333,2,Recurrentes
16951.0,1277.75,3,73,425.9166666666667,2,Recurrentes
16952.0,167.61,2,16,83.805,1,Ocasionales
16953.0,20.8,1,1,20.8,1,Ocasionales
16954.0,2085.08,9,40,231.67555555555555,2,Recurrentes
16955.0,518.67,4,18,129.6675,1,Ocasionales
16956.0,308.74,1,16,308.74,1,Ocasionales
16957.0,416.64,2,15,208.32,1,Ocasionales
16959.0,117.35000000000001,1,7,117.35000000000001,1,Ocasionales
16960.0,507.05,3,92,169.01666666666668,1,Ocasionales
16961.0,234.17000000000002,1,14,234.17000000000002,1,Ocasionales
16963.0,110.55000000000001,1,7,110.55000000000001,1,Ocasionales
16965.0,201.19,1,26,201.19,1,Ocasionales
16966.0,2154.97,7,8,307.8528571428571,2,Recurrentes
16967.0,319.02,1,21,319.02,1,Ocasionales
16968.0,439.43,2,31,219.715,1,Ocasionales
16969.0,650.41,3,42,216.8033333333333,1,Ocasionales
16971.0,357.21,1,40,357.21,1,Ocasionales
16976.0,251.51999999999998,1,2,251.51999999999998,1,Ocasionales
16978.0,344.33,1,39,344.33,1,Ocasionales
16979.0,1852.0,6,64,308.6666666666667,2,Recurrentes
16980.0,1028.46,2,71,514.23,2,Recurrentes
16982.0,384.06,1,22,384.06,1,Ocasionales
16983.0,1905.87,7,112,272.26714285714286,2,Recurrentes
16985.0,5464.12,10,62,546.412,0,VIP / Premium
16986.0,1873.2,2,3,936.6,2,Recurrentes
16987.0,1616.8,7,74,230.97142857142856,2,Recurrentes
16988.0,126.12,1,7,126.12,1,Ocasionales
16989.0,1133.25,6,7,188.875,2,Recurrentes
16990.0,179.0,1,1,179.0,1,Ocasionales
16992.0,1614.31,5,84,322.86199999999997,2,Recurrentes
16996.0,1456.96,6,13,242.82666666666668,2,Recurrentes
16997.0,702.0,3,7,234.0,1,Ocasionales
16998.0,295.0,4,1,73.75,1,Ocasionales
16999.0,484.82,2,21,242.41,1,Ocasionales
17001.0,3989.57,11,75,362.6881818181818,0,VIP / Premium
17002.0,1493.73,3,41,497.91,2,Recurrentes
17004.0,1312.1399999999999,2,38,656.0699999999999,2,Recurrentes
17006.0,781.78,4,37,195.445,1,Ocasionales
17007.0,889.9300000000001,6,50,148.3216666666667,2,Recurrentes
17010.0,195.36,1,11,195.36,1,Ocasionales
17011.0,270.9,1,15,270.9,1,Ocasionales
17014.0,583.4300000000001,3,63,194.4766666666667,1,Ocasionales
17015.0,1838.61,3,182,612.87,2,Recurrentes
17017.0,8694.26,20,88,434.713,0,VIP / Premium
17018.0,920.1,2,15,460.05,1,Ocasionales
17019.0,1258.08,4,166,314.52,2,Recurrentes
17022.0,71.0,1,7,71.0,1,Ocasionales
17024.0,95.85,3,2,31.95,1,Ocasionales
17025.0,357.77,3,8,119.25666666666666,1,Ocasionales
17026.0,154.83,2,4,77.415,1,Ocasionales
17027.0,877.5600000000001,6,110,146.26000000000002,2,Recurrentes
17029.0,716.0,2,1,358.0,1,Ocasionales
17030.0,146.87,1,11,146.87,1,Ocasionales
17031.0,380.35,2,19,190.175,1,Ocasionales
17033.0,1030.14,3,24,343.38000000000005,1,Ocasionales
17034.0,745.52,3,28,248.50666666666666,1,Ocasionales
17035.0,433.53000000000003,2,27,216.76500000000001,1,Ocasionales
17037.0,1267.32,1,75,1267.32,2,Recurrentes
17038.0,112.4,1,22,112.4,1,Ocasionales
17040.0,449.73,1,15,449.73,1,Ocasionales
17041.0,1071.49,3,59,357.16333333333336,2,Recurrentes
17042.0,1036.58,5,74,207.31599999999997,2,Recurrentes
17043.0,1735.18,4,100,433.795,2,Recurrentes
17044.0,948.48,1,6,948.48,1,Ocasionales
17045.0,339.44,3,20,113.14666666666666,1,Ocasionales
17046.0,642.02,1,22,642.02,1,Ocasionales
17047.0,1100.9,3,59,366.9666666666667,2,Recurrentes
17048.0,925.35,3,41,308.45,1,Ocasionales
17049.0,5655.03,9,201,628.3366666666666,0,VIP / Premium
17050.0,3185.64,6,169,530.9399999999999,0,VIP / Premium
17051.0,240.89,1,40,240.89,1,Ocasionales
17052.0,399.09,1,72,399.09,1,Ocasionales
17053.0,498.48,1,13,498.48,1,Ocasionales
17054.0,1356.33,5,64,271.26599999999996,2,Recurrentes
17058.0,1179.89,3,51,393.2966666666667,2,Recurrentes
17059.0,3080.39,5,292,616.078,0,VIP / Premium
17060.0,234.24,1,5,234.24,1,Ocasionales
17061.0,5232.2300000000005,11,57,475.65727272727275,0,VIP / Premium
17062.0,533.33,4,52,133.3325,1,Ocasionales
17063.0,1461.14,7,66,208.73428571428573,2,Recurrentes
17064.0,855.45,3,53,285.15000000000003,1,Ocasionales
17068.0,4552.14,21,116,216.76857142857145,0,VIP / Premium
17069.0,2709.7000000000003,9,111,301.0777777777778,2,Recurrentes
17070.0,304.24,1,62,304.24,1,Ocasionales
17071.0,2429.03,9,102,269.89222222222224,2,Recurrentes
17073.0,1446.09,4,142,361.5225,2,Recurrentes
17075.0,834.12,4,62,208.53,1,Ocasionales
17076.0,841.0799999999999,3,17,280.35999999999996,1,Ocasionales
17078.0,378.2,2,28,189.1,1,Ocasionales
17079.0,118.80000000000001,1,2,118.80000000000001,1,Ocasionales
17080.0,287.62,2,8,143.81,1,Ocasionales
17081.0,288.91,2,55,144.455,1,Ocasionales
17082.0,2003.8500000000001,2,75,1001.9250000000001,2,Recurrentes
17083.0,1405.78,3,24,468.5933333333333,2,Recurrentes
17084.0,2747.9900000000002,2,146,1373.9950000000001,0,VIP / Premium
17085.0,1562.4,5,115,312.48,2,Recurrentes
17086.0,2050.08,6,76,341.68,2,Recurrentes
17088.0,1991.01,4,96,497.7525,2,Recurrentes
17090.0,1974.65,7,45,282.09285714285716,2,Recurrentes
17091.0,3827.76,9,119,425.3066666666667,0,VIP / Premium
17092.0,1774.03,4,99,443.5075,2,Recurrentes
17094.0,302.0,1,14,302.0,1,Ocasionales
17095.0,1324.16,3,69,441.3866666666667,2,Recurrentes
17096.0,1022.13,4,46,255.5325,1,Ocasionales
17097.0,954.42,8,153,119.3025,2,Recurrentes
17100.0,971.74,2,65,485.87,2,Recurrentes
17101.0,1621.73,4,28,405.4325,2,Recurrentes
17102.0,25.5,1,1,25.5,1,Ocasionales
17105.0,665.78,2,80,332.89,1,Ocasionales
17109.0,881.29,6,107,146.88166666666666,2,Recurrentes
17110.0,163.29999999999998,1,12,163.29999999999998,1,Ocasionales
17111.0,231.61,1,29,231.61,1,Ocasionales
17114.0,801.12,8,85,100.14,2,Recurrentes
17115.0,837.5,3,33,279.1666666666667,1,Ocasionales
17117.0,116.2,1,9,116.2,1,Ocasionales
17118.0,157.02,1,10,157.02,1,Ocasionales
17119.0,606.91,2,35,303.455,1,Ocasionales
17120.0,307.46,1,18,307.46,1,Ocasionales
17122.0,138.32,1,7,138.32,1,Ocasionales
17123.0,345.3,1,9,345.3,1,Ocasionales
17124.0,294.24,1,31,294.24,1,Ocasionales
17125.0,230.5,1,34,230.5,1,Ocasionales
17126.0,989.45,5,187,197.89000000000001,2,Recurrentes
17128.0,157.09,1,14,157.09,1,Ocasionales
17131.0,2463.17,5,78,492.634,2,Recurrentes
17133.0,4892.240000000001,7,13,698.8914285714287,0,VIP / Premium
17134.0,413.2,2,21,206.6,1,Ocasionales
17135.0,1139.73,7,34,162.81857142857143,2,Recurrentes
17138.0,380.5,1,24,380.5,1,Ocasionales
17140.0,454.12,1,16,454.12,1,Ocasionales
17142.0,579.0,1,15,579.0,1,Ocasionales
17144.0,984.57,2,42,492.285,1,Ocasionales
17146.0,749.78,3,33,249.92666666666665,1,Ocasionales
17147.0,1714.59,4,68,428.6475,2,Recurrentes
17148.0,124.88,1,9,124.88,1,Ocasionales
17152.0,1689.5,3,9,563.1666666666666,2,Recurrentes
17153.0,213.78,1,14,213.78,1,Ocasionales
17154.0,329.34,1,23,329.34,1,Ocasionales
17155.0,251.7,2,19,125.85,1,Ocasionales
17157.0,319.0,2,11,159.5,1,Ocasionales
17158.0,1266.97,3,53,422.3233333333333,2,Recurrentes
17159.0,1538.88,3,96,512.96,2,Recurrentes
17160.0,3518.03,6,111,586.3383333333334,0,VIP / Premium
17162.0,1715.46,10,81,171.546,2,Recurrentes
17163.0,293.1,2,3,146.55,1,Ocasionales
17164.0,2467.35,7,92,352.4785714285714,2,Recurrentes
17165.0,158.68,1,10,158.68,1,Ocasionales
17166.0,206.34,2,11,103.17,1,Ocasionales
17169.0,835.78,2,51,417.89,1,Ocasionales
17171.0,224.91,1,16,224.91,1,Ocasionales
17172.0,317.76,1,15,317.76,1,Ocasionales
17173.0,3766.6,8,36,470.825,0,VIP / Premium
17174.0,59.9,1,4,59.9,1,Ocasionales
17175.0,1443.69,4,42,360.9225,2,Recurrentes
17176.0,306.13,1,15,306.13,1,Ocasionales
17179.0,711.79,3,56,237.26333333333332,1,Ocasionales
17180.0,783.97,4,91,195.9925,2,Recurrentes
17181.0,239.92000000000002,2,23,119.96000000000001,1,Ocasionales
17183.0,3347.31,6,42,557.885,2,Recurrentes
17186.0,144.0,2,1,72.0,1,Ocasionales
17187.0,203.95,1,10,203.95,1,Ocasionales
17188.0,2474.23,7,71,353.4614285714286,2,Recurrentes
17189.0,383.75,2,52,191.875,1,Ocasionales
17190.0,444.74,2,19,222.37,1,Ocasionales
17191.0,2093.68,7,163,299.09714285714284,2,Recurrentes
17193.0,1699.3,7,17,242.75714285714284,2,Recurrentes
17194.0,262.62,2,26,131.31,1,Ocasionales
17197.0,1013.01,1,29,1013.01,2,Recurrentes
17198.0,692.22,3,89,230.74,1,Ocasionales
17201.0,289.78000000000003,1,38,289.78000000000003,1,Ocasionales
17203.0,3560.08,6,116,593.3466666666667,0,VIP / Premium
17204.0,1564.56,4,44,391.14,2,Recurrentes
17205.0,384.08,1,13,384.08,1,Ocasionales
17206.0,204.24,1,7,204.24,1,Ocasionales
17211.0,2317.2200000000003,8,150,289.65250000000003,2,Recurrentes
17212.0,226.85,1,4,226.85,1,Ocasionales
17213.0,2781.23,7,85,397.31857142857143,2,Recurrentes
17214.0,1059.1200000000001,6,79,176.52,2,Recurrentes
17217.0,113.5,1,9,113.5,1,Ocasionales
17218.0,1951.97,10,146,195.197,2,Recurrentes
17219.0,114.23,1,24,114.23,1,Ocasionales
17220.0,3187.55,14,303,227.68214285714288,0,VIP / Premium
17221.0,334.48,2,59,167.24,1,Ocasionales
17222.0,328.65,1,27,328.65,1,Ocasionales
17223.0,416.89,2,43,208.445,1,Ocasionales
17226.0,393.49,1,21,393.49,1,Ocasionales
17227.0,939.32,6,28,156.55333333333334,2,Recurrentes
17228.0,1906.09,8,140,238.26125,2,Recurrentes
17229.0,318.76,2,39,159.38,1,Ocasionales
17230.0,3638.41,8,51,454.80125,0,VIP / Premium
17231.0,3124.72,10,292,312.472,0,VIP / Premium
17232.0,417.77,2,30,208.885,1,Ocasionales
17233.0,190.88,1,25,190.88,1,Ocasionales
17234.0,149.89,1,14,149.89,1,Ocasionales
17235.0,550.0600000000001,2,24,275.03000000000003,1,Ocasionales
17236.0,916.13,6,88,152.68833333333333,2,Recurrentes
17237.0,314.69,2,18,157.345,1,Ocasionales
17239.0,382.5,1,15,382.5,1,Ocasionales
17242.0,1135.04,2,30,567.52,1,Ocasionales
17244.0,954.9,1,31,954.9,2,Recurrentes
17245.0,171.45000000000002,1,9,171.45000000000002,1,Ocasionales
17247.0,280.09000000000003,1,53,280.09000000000003,1,Ocasionales
17248.0,318.65,1,68,318.65,1,Ocasionales
17250.0,381.97,2,55,190.985,1,Ocasionales
17251.0,269.83,1,37,269.83,1,Ocasionales
17252.0,348.90999999999997,2,86,174.45499999999998,1,Ocasionales
17253.0,178.26,1,18,178.26,1,Ocasionales
17254.0,271.19,2,100,135.595,1,Ocasionales
17255.0,291.48,2,69,145.74,1,Ocasionales
17256.0,240.0,2,12,120.0,1,Ocasionales
17259.0,581.23,2,104,290.615,1,Ocasionales
17262.0,1253.3600000000001,5,9,250.67200000000003,2,Recurrentes
17263.0,63.440000000000005,1,23,63.440000000000005,1,Ocasionales
17265.0,550.01,2,106,275.005,1,Ocasionales
17266.0,296.58,3,60,98.86,1,Ocasionales
17267.0,317.2,2,37,158.6,1,Ocasionales
17268.0,763.64,4,3,190.91,1,Ocasionales
17272.0,2148.63,4,70,537.1575,2,Recurrentes
17274.0,107.82,1,24,107.82,1,Ocasionales
17277.0,1065.3500000000001,2,67,532.6750000000001,2,Recurrentes
17278.0,246.04000000000002,1,15,246.04000000000002,1,Ocasionales
17279.0,187.82999999999998,1,8,187.82999999999998,1,Ocasionales
17282.0,1685.46,3,79,561.82,2,Recurrentes
17284.0,1647.48,6,229,274.58,2,Recurrentes
17286.0,151.37,1,44,151.37,1,Ocasionales
17287.0,1049.06,7,88,149.8657142857143,2,Recurrentes
17288.0,1417.6299999999999,7,118,202.51857142857142,2,Recurrentes
17289.0,931.02,3,86,310.34,2,Recurrentes
17290.0,513.01,2,92,256.505,1,Ocasionales
17291.0,550.8000000000001,1,1,550.8000000000001,1,Ocasionales
17293.0,1854.06,9,93,206.00666666666666,2,Recurrentes
17295.0,547.0,3,53,182.33333333333334,1,Ocasionales
17297.0,128.18,1,49,128.18,1,Ocasionales
17298.0,498.42,2,30,249.21,1,Ocasionales
17299.0,656.61,4,50,164.1525,1,Ocasionales
17301.0,163.24,1,59,163.24,1,Ocasionales
17302.0,1135.63,5,68,227.12600000000003,2,Recurrentes
17303.0,250.04,1,53,250.04,1,Ocasionales
17309.0,82.75,1,11,82.75,1,Ocasionales
17311.0,1384.85,2,55,692.425,2,Recurrentes
17312.0,644.3,3,11,214.76666666666665,1,Ocasionales
17314.0,2527.92,8,120,315.99,2,Recurrentes
17317.0,2600.34,3,8,866.7800000000001,2,Recurrentes
17320.0,1200.6200000000001,3,57,400.2066666666667,2,Recurrentes
17321.0,657.16,2,94,328.58,1,Ocasionales
17323.0,906.52,7,125,129.50285714285715,2,Recurrentes
17324.0,986.48,4,43,246.62,1,Ocasionales
17325.0,96.8,1,6,96.8,1,Ocasionales
17329.0,523.11,2,29,261.555,1,Ocasionales
17330.0,363.9,2,5,181.95,1,Ocasionales
17331.0,175.2,1,1,175.2,1,Ocasionales
17333.0,494.25,1,28,494.25,1,Ocasionales
17334.0,307.02000000000004,2,11,153.51000000000002,1,Ocasionales
17339.0,243.36,2,9,121.68,1,Ocasionales
17341.0,682.29,3,147,227.42999999999998,2,Recurrentes
17343.0,193.64,1,17,193.64,1,Ocasionales
17344.0,157.62,1,31,157.62,1,Ocasionales
17345.0,519.6899999999999,4,70,129.92249999999999,1,Ocasionales
17346.0,2622.88,15,299,174.85866666666666,0,VIP / Premium
17347.0,228.96,1,1,228.96,1,Ocasionales
17348.0,1156.6,5,180,231.32,2,Recurrentes
17349.0,98.25,1,8,98.25,1,Ocasionales
17350.0,1281.32,4,66,320.33,2,Recurrentes
17351.0,587.15,3,22,195.71666666666667,1,Ocasionales
17353.0,1740.0,2,5,870.0,2,Recurrentes
17354.0,1393.06,1,15,1393.06,2,Recurrentes
17356.0,178.22,1,19,178.22,1,Ocasionales
17357.0,384.39,2,41,192.195,1,Ocasionales
17358.0,360.81,2,55,180.405,1,Ocasionales
17359.0,127.86,1,13,127.86,1,Ocasionales
17360.0,568.24,3,113,189.41333333333333,1,Ocasionales
17361.0,488.2,3,26,162.73333333333332,1,Ocasionales
17362.0,312.23,2,30,156.115,1,Ocasionales
17364.0,4462.68,11,288,405.69818181818187,0,VIP / Premium
17365.0,4767.36,8,278,595.92,0,VIP / Premium
17367.0,167.55,1,33,167.55,1,Ocasionales
17368.0,1878.87,8,93,234.85875,2,Recurrentes
17370.0,446.18,4,31,111.545,1,Ocasionales
17371.0,418.4,3,83,139.46666666666667,1,Ocasionales
17372.0,1337.18,8,215,167.1475,2,Recurrentes
17373.0,646.92,4,47,161.73,1,Ocasionales
17374.0,495.77,2,24,247.885,1,Ocasionales
17375.0,400.1,3,63,133.36666666666667,1,Ocasionales
17376.0,203.2,2,23,101.6,1,Ocasionales
17377.0,4058.32,20,190,202.916,0,VIP / Premium
17379.0,389.71999999999997,1,71,389.71999999999997,1,Ocasionales
17382.0,65.4,1,2,65.4,1,Ocasionales
17383.0,193.39000000000001,1,49,193.39000000000001,1,Ocasionales
17384.0,336.4,2,12,168.2,1,Ocasionales
17385.0,256.11,1,42,256.11,1,Ocasionales
17386.0,2686.42,6,23,447.7366666666667,2,Recurrentes
17387.0,746.81,2,71,373.405,1,Ocasionales
17388.0,1259.56,4,13,314.89,1,Ocasionales
17391.0,508.8,2,2,254.4,1,Ocasionales
17392.0,417.27,2,53,208.635,1,Ocasionales
17394.0,203.86999999999998,1,4,203.86999999999998,1,Ocasionales
17396.0,7330.8,8,24,916.35,0,VIP / Premium
17397.0,681.41,2,88,340.705,1,Ocasionales
17398.0,653.38,3,30,217.79333333333332,1,Ocasionales
17400.0,2097.84,5,175,419.56800000000004,2,Recurrentes
17402.0,2633.85,13,33,202.60384615384615,2,Recurrentes
17403.0,263.92,1,32,263.92,1,Ocasionales
17405.0,1031.41,3,77,343.80333333333334,2,Recurrentes
17406.0,2184.42,3,99,728.14,2,Recurrentes
17408.0,32.65,1,2,32.65,1,Ocasionales
17409.0,771.85,2,13,385.925,1,Ocasionales
17410.0,1214.72,5,57,242.94400000000002,2,Recurrentes
17411.0,778.94,3,39,259.6466666666667,1,Ocasionales
17412.0,1258.06,7,48,179.72285714285712,2,Recurrentes
17414.0,778.0,2,5,389.0,1,Ocasionales
17415.0,507.84,1,14,507.84,1,Ocasionales
17416.0,6893.42,7,186,984.7742857142857,0,VIP / Premium
17418.0,463.46000000000004,2,29,231.73000000000002,1,Ocasionales
17419.0,4226.57,12,155,352.21416666666664,0,VIP / Premium
17420.0,598.83,3,28,199.61,1,Ocasionales
17422.0,1979.37,6,93,329.895,2,Recurrentes
17423.0,698.41,2,26,349.205,1,Ocasionales
17425.0,759.1700000000001,2,42,379.58500000000004,1,Ocasionales
17426.0,5037.26,6,179,839.5433333333334,0,VIP / Premium
17427.0,100.8,1,2,100.8,1,Ocasionales
17429.0,524.9200000000001,3,36,174.97333333333336,1,Ocasionales
17430.0,265.76,2,14,132.88,1,Ocasionales
17431.0,403.3,1,41,403.3,1,Ocasionales
17432.0,365.76,2,44,182.88,1,Ocasionales
17433.0,303.16,1,53,303.16,1,Ocasionales
17434.0,2373.82,7,100,339.1171428571429,2,Recurrentes
17436.0,216.3,2,7,108.15,1,Ocasionales
17438.0,388.45000000000005,1,17,388.45000000000005,1,Ocasionales
17440.0,186.42000000000002,3,3,62.14000000000001,1,Ocasionales
17442.0,2248.56,6,96,374.76,2,Recurrentes
17443.0,534.24,1,1,534.24,1,Ocasionales
17444.0,2940.04,3,132,980.0133333333333,2,Recurrentes
17446.0,120.89999999999999,2,6,60.449999999999996,1,Ocasionales
17447.0,541.53,2,33,270.765,1,Ocasionales
17449.0,2519.21,7,178,359.88714285714286,0,VIP / Premium
17451.0,1721.4,7,83,245.91428571428574,2,Recurrentes
17453.0,486.72,2,19,243.36,1,Ocasionales
17454.0,517.53,4,57,129.3825,1,Ocasionales
17455.0,131.7,1,8,131.7,1,Ocasionales
17456.0,249.86,1,17,249.86,1,Ocasionales
17457.0,1737.7,5,14,347.54,2,Recurrentes
17458.0,316.5,1,52,316.5,1,Ocasionales
17459.0,657.3,2,88,328.65,1,Ocasionales
17460.0,622.4300000000001,6,18,103.73833333333334,1,Ocasionales
17461.0,735.82,3,104,245.27333333333334,2,Recurrentes
17462.0,675.69,2,25,337.845,1,Ocasionales
17463.0,1875.8600000000001,5,162,375.172,2,Recurrentes
17464.0,289.96000000000004,1,9,289.96000000000004,1,Ocasionales
17466.0,763.28,2,41,381.64,1,Ocasionales
17468.0,137.0,2,5,68.5,1,Ocasionales
17469.0,1870.97,5,61,374.194,2,Recurrentes
17470.0,1125.07,5,67,225.01399999999998,2,Recurrentes
17472.0,697.54,3,142,232.51333333333332,2,Recurrentes
17475.0,194.37,1,14,194.37,1,Ocasionales
17480.0,511.82,1,29,511.82,1,Ocasionales
17481.0,1255.59,4,69,313.8975,2,Recurrentes
17483.0,414.04,3,18,138.01333333333335,1,Ocasionales
17486.0,396.87,1,24,396.87,1,Ocasionales
17489.0,376.64,2,28,188.32,1,Ocasionales
17490.0,2092.32,7,63,298.90285714285716,2,Recurrentes
17491.0,3558.87,10,72,355.887,0,VIP / Premium
17492.0,374.57,1,12,374.57,1,Ocasionales
17495.0,497.56,2,21,248.78,1,Ocasionales
17496.0,271.05,1,10,271.05,1,Ocasionales
17498.0,272.21999999999997,1,17,272.21999999999997,1,Ocasionales
17499.0,622.88,1,40,622.88,1,Ocasionales
17500.0,1138.0,3,3,379.3333333333333,1,Ocasionales
17501.0,288.6,2,18,144.3,1,Ocasionales
17502.0,689.1,4,25,172.275,1,Ocasionales
17503.0,558.96,2,36,279.48,1,Ocasionales
17504.0,2997.03,9,112,333.00333333333333,0,VIP / Premium
17505.0,1145.8400000000001,2,48,572.9200000000001,2,Recurrentes
17506.0,302.2,1,14,302.2,1,Ocasionales
17507.0,605.58,2,79,302.79,1,Ocasionales
17508.0,387.31,1,22,387.31,1,Ocasionales
17509.0,6083.64,8,75,760.455,0,VIP / Premium
17510.0,308.48,1,20,308.48,1,Ocasionales
17512.0,2924.9900000000002,10,61,292.499,2,Recurrentes
17513.0,513.2,1,6,513.2,1,Ocasionales
17514.0,208.65,1,40,208.65,1,Ocasionales
17515.0,639.02,4,49,159.755,1,Ocasionales
17516.0,764.88,5,113,152.976,2,Recurrentes
17517.0,153.94,1,11,153.94,1,Ocasionales
17519.0,1844.02,6,60,307.33666666666664,2,Recurrentes
17520.0,546.81,1,30,546.81,1,Ocasionales
17521.0,723.21,3,38,241.07000000000002,1,Ocasionales
17522.0,1070.71,5,59,214.142,2,Recurrentes
17523.0,652.74,4,25,163.185,1,Ocasionales
17524.0,145.0,1,6,145.0,1,Ocasionales
17525.0,422.7,1,9,422.7,1,Ocasionales
17526.0,1195.8999999999999,4,17,298.97499999999997,1,Ocasionales
17527.0,939.37,4,45,234.8425,1,Ocasionales
17528.0,3628.5,8,183,453.5625,0,VIP / Premium
17530.0,2367.12,10,306,236.712,0,VIP / Premium
17531.0,296.7,1,14,296.7,1,Ocasionales
17534.0,223.36,1,9,223.36,1,Ocasionales
17535.0,164.4,1,13,164.4,1,Ocasionales
17536.0,76.5,1,3,76.5,1,Ocasionales
17537.0,887.6700000000001,2,74,443.83500000000004,1,Ocasionales
17538.0,98.42,1,9,98.42,1,Ocasionales
17540.0,578.9,2,20,289.45,1,Ocasionales
17542.0,170.75,1,24,170.75,1,Ocasionales
17545.0,642.32,3,122,214.10666666666668,2,Recurrentes
17548.0,103.3,1,5,103.3,1,Ocasionales
17549.0,148.86,2,5,74.43,1,Ocasionales
17550.0,267.16,3,42,89.05333333333334,1,Ocasionales
17551.0,290.34,1,39,290.34,1,Ocasionales
17552.0,930.41,4,43,232.6025,1,Ocasionales
17553.0,1487.6,1,2,1487.6,2,Recurrentes
17554.0,1952.45,5,58,390.49,2,Recurrentes
17555.0,480.31,2,101,240.155,1,Ocasionales
17556.0,157.9,1,6,157.9,1,Ocasionales
17557.0,541.46,3,27,180.48666666666668,1,Ocasionales
17560.0,854.95,4,22,213.7375,1,Ocasionales
17561.0,165.12,1,44,165.12,1,Ocasionales
17562.0,1122.38,7,48,160.34,2,Recurrentes
17564.0,454.01,3,38,151.33666666666667,1,Ocasionales
17566.0,869.77,2,113,434.885,2,Recurrentes
17567.0,4331.48,8,110,541.435,0,VIP / Premium
17569.0,344.14,1,29,344.14,1,Ocasionales
17571.0,1425.67,4,247,356.4175,2,Recurrentes
17572.0,226.75000000000003,4,7,56.68750000000001,1,Ocasionales
17573.0,380.6,3,24,126.86666666666667,1,Ocasionales
17574.0,185.65,1,8,185.65,1,Ocasionales
17576.0,3564.83,19,245,187.62263157894736,0,VIP / Premium
17578.0,143.45999999999998,1,5,143.45999999999998,1,Ocasionales
17579.0,448.90000000000003,3,46,149.63333333333335,1,Ocasionales
17580.0,215.72,3,43,71.90666666666667,1,Ocasionales
17582.0,175.27,1,28,175.27,1,Ocasionales
17584.0,1242.3,2,30,621.15,2,Recurrentes
17585.0,1116.68,4,176,279.17,2,Recurrentes
17588.0,1240.2,3,19,413.40000000000003,1,Ocasionales
17589.0,2404.17,4,172,601.0425,2,Recurrentes
17590.0,1468.02,3,162,489.34,2,Recurrentes
17591.0,2203.67,7,81,314.81,2,Recurrentes
17593.0,3923.86,5,190,784.772,0,VIP / Premium
17594.0,993.1800000000001,2,42,496.59000000000003,1,Ocasionales
17595.0,386.69,2,68,193.345,1,Ocasionales
17596.0,2806.69,7,168,400.9557142857143,0,VIP / Premium
17597.0,2044.3700000000001,1,55,2044.3700000000001,2,Recurrentes
17600.0,161.67000000000002,1,13,161.67000000000002,1,Ocasionales
17601.0,116.00999999999999,1,9,116.00999999999999,1,Ocasionales
17603.0,394.72,1,11,394.72,1,Ocasionales
17604.0,309.36,2,57,154.68,1,Ocasionales
17608.0,191.99,2,54,95.995,1,Ocasionales
17609.0,1105.78,5,199,221.156,2,Recurrentes
17612.0,2048.45,6,116,341.4083333333333,2,Recurrentes
